Min	W5 - 55 ppt Control_4	W5 - 55 ppt Control_13	W5 - 55 ppt Control_7	W5 - 55 ppt Control_11	W5 - 55 ppt Control_6	W5 - 55 ppt Control_8	W5 - 55 ppt Control_5	W5 - 55 ppt Control_12	W5 - 55 ppt Control_2	W5 - 55 ppt Control_1	W5 - 55 ppt Control_9
1330	0.08322699661134723	0.08717258317004535	0.08851266968468782	0.0881574816615173	0.08329404373626294	0.08814793352544895	0.08903735951991053	0.08988077491189193	0.0893616808144022	0.08879277402309177	0.08604961664659344
1340	0.08325886054378236	0.0875815565675655	0.08876021526885648	0.08864224628392091	0.08339892422440068	0.08830431222427011	0.08890245398941167	0.09010170304047788	0.08897190390589853	0.08878684365219792	0.08614031705566398
1350	0.0835570838080403	0.08754336299156602	0.08923867920626057	0.08897051739378613	0.08336533294115203	0.08831149984737748	0.08937547584044214	0.09095152400114845	0.08924050196910842	0.08865413111983614	0.08627993981916714
1360	0.08366312618198099	0.08827488737945964	0.08911779480739454	0.0890816417815894	0.08359595399449204	0.08816916374626615	0.08946539634760585	0.09126114158401853	0.0897292856709044	0.08864739795456983	0.08658421277664893
1370	0.08412451201773301	0.08832724414088756	0.08923061170908657	0.08999335546091618	0.08330961564868297	0.08817893835818778	0.08951611379510496	0.09144763716351267	0.0899426258645777	0.08903090382823128	0.0868579148902946
1380	0.08387372630137434	0.08816381131237382	0.08944032384464956	0.08967445605232013	0.08336156507189839	0.08822213300062802	0.08977848976438638	0.09222978281639409	0.0905420046820218	0.08936403077863178	0.08650692996214274
1390	0.08419329684507823	0.08807003519482874	0.08945191731315368	0.0899842165579542	0.08309035672272368	0.08868073899619613	0.0899691802645977	0.0924431591073377	0.09030643112425452	0.0892339941156015	0.0863186306535041
1400	0.08432577828920686	0.08851206203567634	0.08969023748249212	0.09033332738263249	0.08322431027855101	0.08901990850510463	0.0901479144116473	0.09226733497931545	0.09016408563977626	0.08943562507188006	0.08662413600910286
1410	0.0840948659962251	0.08897400383294082	0.08985569270531436	0.0907664212761035	0.08327311850738434	0.08874386135020751	0.09002733609339751	0.09255243744998655	0.09066611809378186	0.09018888252263223	0.08706868458038874
1420	0.08441569964037551	0.08914051419727352	0.0898734559644716	0.0912450189921101	0.0837028380240909	0.08907570049930344	0.09045573491113375	0.09289513076936162	0.09080077661002599	0.09031389695104981	0.08725275331263177
1430	0.08436450837885996	0.08900289949220881	0.09032460205676532	0.09131118115683994	0.08391339688941164	0.0895396642794917	0.09104294628676003	0.09293672807109005	0.09113337514900077	0.0903949747881294	0.08733353342592505
1440	0.08441459244274	0.08915302442475304	0.0905256476137808	0.09100979443713612	0.08434598678658546	0.08951234441224282	0.09103340228967094	0.09362316489468553	0.09078638498947458	0.09073116804967882	0.08785887509077259
1450	0.08481122367866062	0.08925398454120292	0.09092053841943966	0.09199692371788336	0.08454501632345371	0.09000961395211936	0.09168839666685111	0.09388074908683018	0.09154733238570749	0.09052940236156393	0.08783994498615244
1460	0.08467693237846503	0.08972094352567289	0.09121845898266967	0.0919454621936802	0.08490914437326219	0.09017016854736801	0.0919052186656712	0.09399542488840697	0.09137014584649435	0.09075736550675381	0.08782320549392082
1470	0.08425021902095747	0.09041638967158361	0.09167628624425024	0.09163375935709228	0.084732732590485	0.09028829977720292	0.09200405485492075	0.0940505969776152	0.09230382551403775	0.09116511946453704	0.0878191399284019
1480	0.08441179558525816	0.09075173555405906	0.09200075182436225	0.09223851995849931	0.08443003280186316	0.0906943049154076	0.09198885448069857	0.09397690640144364	0.09212028143705088	0.09181855516323187	0.08762720222968431
1490	0.08454688117118943	0.09077151518743856	0.09203388974913317	0.09224960876312512	0.08424663774552239	0.09074611794365432	0.09204619476191915	0.09417378792747576	0.09231494577411134	0.0917633723509651	0.08782523537368495
1500	0.08493999692928833	0.09113648134769474	0.09220159412717124	0.09283992021198047	0.08442373813359126	0.0913517599440963	0.09218321508231578	0.09546456639887961	0.09283561485203844	0.09179034269570802	0.08805905554192556
1510	0.08484374073117601	0.0909547914956929	0.09251189800412774	0.09305398512470602	0.08482319565962139	0.09205827783557755	0.09251449498711266	0.0958589677573061	0.09297704375307433	0.09259953231237761	0.0887293705392673
1520	0.0845934542086841	0.09113858577478172	0.0925662046934882	0.09380837053935837	0.08528267869659012	0.09234748447100677	0.0931139889424453	0.09593883641803291	0.0934247279535794	0.09281795242495179	0.08851357455977898
1530	0.08471262681832678	0.09141851245218302	0.09272913533626707	0.09383260416259616	0.08551807065330523	0.09251191141997907	0.09342019116115198	0.09582555645395661	0.09350661538322341	0.0928191972393504	0.0890115148329917
1540	0.08477430368967019	0.09169404794463595	0.09297723191664027	0.09356910911232218	0.08536659772248142	0.09289673974141366	0.09331707953963468	0.0960369919557579	0.09384287263774449	0.093045495202539	0.08885922769239166
1550	0.08467656915869619	0.09179001603653605	0.09329896056314428	0.09383707485997753	0.08523886211563884	0.0930251335815596	0.09338054239100844	0.0969086371231377	0.09386099426266106	0.09355498554094054	0.08885922769239166
1560	0.08468132701019354	0.09222315743129164	0.09336065030517382	0.09377209400537735	0.08517886040333525	0.09318767563525329	0.09395666104742496	0.09706804179732713	0.09417121089281809	0.09371273397621721	0.08885922769239166
1570	0.0847215472016399	0.09210785817155048	0.09366958985375715	0.0941588963189564	0.08536913289293707	0.09320820390657246	0.09558280261044472	0.09717581667732558	0.09451666698381996	0.09440573260509472	0.08902552685459299
1580	0.08487244370307255	0.09294901306902498	0.0940630866716104	0.09456128270574232	0.085814833214815	0.09314650818711598	0.09599417363406772	0.09789012532420578	0.0948804035375999	0.09416723437986582	0.08952307498636712
1590	0.08506610463886603	0.09290420545380625	0.09436460580077044	0.09505589919628211	0.08524165708956814	0.09391521514227129	0.09629436256087112	0.09826921888766904	0.09460218434885996	0.09424871717540087	0.08943651102783162
1600	0.08466533589433442	0.09351173171031425	0.09462264059681139	0.09550523949692248	0.08535469703635651	0.09449111400971927	0.09657185942470309	0.09837994477715392	0.09470518159298835	0.09486401656456016	0.09040566371061351
1610	0.08483160970937452	0.09305861680895966	0.09510166257602692	0.09563670911755769	0.08534162737603548	0.09415167952159997	0.09698845367583885	0.09962489841374128	0.0950744368970535	0.09545608457770444	0.09062155998921564
1620	0.0849607091272948	0.09359510875821438	0.09535529085333827	0.09580816718271268	0.08582162773329634	0.0944505327211956	0.09883309458981199	0.09966830334193189	0.09537478897714406	0.09543679163015498	0.09061453920435796
1630	0.08530506275396298	0.0934575593101687	0.0956323483884098	0.0958691759568472	0.08559889133302595	0.09476370459314334	0.09926377680717138	0.09961888847999394	0.0956476765647587	0.09593097794246776	0.0905863751685612
1640	0.08544957061528698	0.09406168621745106	0.09595865447368704	0.09720282371814448	0.0854269346166612	0.09514753980408963	0.09983418109752935	0.09990269233254234	0.09578567043678105	0.09624103805111298	0.09107870621876903
1650	0.08586356900232472	0.0950929598152885	0.09662391715818723	0.09677467579165745	0.08572940397984181	0.09528978911922086	0.1002786813834297	0.09969964649855433	0.09610036422855767	0.09616700743959232	0.09177163904832568
1660	0.08615854570339745	0.09518344479856745	0.09711988286211563	0.09790949292949301	0.08601898947753815	0.09572995904427346	0.10006331319787556	0.10131813209287589	0.09652159812668974	0.0963381889259583	0.09124750801999314
1670	0.08623539455515218	0.09560432044780426	0.09761912123652455	0.09797369455165267	0.08605941983525409	0.09577580304796099	0.10035897240945625	0.10193302328618513	0.09642759069044075	0.09647426699538403	0.09250325541085662
1680	0.08614590225751463	0.09564890579889808	0.0977478359671334	0.09834043395255357	0.08604245171427083	0.09608219465787247	0.10088894998626274	0.10244117050737657	0.09660814857005656	0.09641891819617253	0.09265180645449907
1690	0.08600374233737756	0.09567179288618985	0.0973918536834825	0.09767144025854951	0.08623715426242295	0.09625119899488013	0.10118910375081946	0.10192105391150898	0.09714036797828612	0.09649432830839771	0.09254593211077052
1700	0.0859998008819059	0.09697896518220617	0.09802920337430492	0.09811326379503305	0.08630330526238664	0.09674804398316185	0.10155538687565621	0.10244895747619243	0.09726137269438576	0.0966403524551063	0.09292462995147441
1710	0.08599333722698482	0.09697653793684943	0.09865853201114103	0.0980744758713949	0.08614732947679941	0.09712091616588543	0.10189513749914662	0.10291308367751838	0.09741819019112703	0.09693898880722071	0.09265389681232791
1720	0.08668177685018548	0.09730930034505136	0.0982710587978103	0.09813157895265315	0.0864011244253012	0.09731497075656755	0.10225902506640433	0.1035196597121985	0.09773812438321541	0.09712734264227496	0.09290565421025691
1730	0.08697430469756644	0.09749281132925246	0.0988281351421501	0.09835427374617929	0.08717280586940984	0.09780578489078551	0.10281812999863109	0.10431562668731248	0.09816534410791171	0.09724721055745858	0.09294029660115276
1740	0.08663181162062573	0.09778424687506389	0.09954692005359746	0.10006384312738495	0.08722502193206888	0.09856904319605476	0.10310634189152758	0.10471535505775395	0.09811246211476547	0.09796199947564262	0.09261601273330554
1750	0.08669903108979259	0.09780029975351232	0.0997425333482755	0.09918700567815793	0.08740842518077785	0.09926782726871153	0.10354830519101386	0.10496140947294348	0.09877300024851753	0.09797925009330591	0.09383968091107693
1760	0.08678732051654285	0.09853470926247912	0.10018989675784136	0.10000230066241038	0.08746632999115503	0.09928236470499423	0.10354830519101386	0.1059062609123875	0.09919503819593789	0.0979093939895005	0.0936691791900076
1770	0.0867958990459081	0.09886025075973078	0.10045970489620826	0.10064851188328286	0.08731965120137226	0.09983988821672982	0.10354830519101386	0.106571627407181	0.09941080649261869	0.09779215766054715	0.09393416447098203
1780	0.0870634279443752	0.0990257745153695	0.10115049755881331	0.10039776089034251	0.08770896784977825	0.10046379380872661	0.10354830519101386	0.1067556837588332	0.10021836736251293	0.09817096995456714	0.09411650103672634
1790	0.08750615121774642	0.09993083047832017	0.1015593614549749	0.101230635943757	0.08787389363560134	0.10064020320569646	0.10354830519101386	0.1073870400998797	0.10053393848965736	0.09862275873323614	0.09450772458596436
1800	0.08717948891828459	0.09978970776056814	0.10176436637109582	0.10155403729988828	0.08803079116904969	0.10093581971316755	0.10354830519101386	0.10795080251065527	0.1006289281499042	0.09888717224456486	0.09485176342731835
1810	0.08719511638186896	0.10144896068302611	0.1020250071955951	0.10174700492858423	0.08788780320260345	0.10140464066739716	0.10354830519101386	0.10868820669410044	0.10122822566947201	0.09903891839751833	0.09496337796768238
1820	0.08757139441359452	0.10077423470470374	0.10288363460973485	0.10191478614663615	0.08815030124272391	0.10150031166946999	0.10354830519101386	0.10946265056647468	0.10179676789793439	0.09922653059725627	0.09556156216552822
1830	0.08791869230224086	0.10192624190923258	0.10344565130084984	0.10301127800936276	0.08803213030311298	0.10166372350380186	0.10354830519101386	0.10978491512492433	0.10197453172844766	0.09964010750490537	0.09573021210730868
1840	0.08770366883534636	0.10169740203169543	0.10351783954229922	0.10319522452863329	0.0878376938704242	0.10252283009324661	0.10354830519101386	0.11067911659945176	0.102616376883258	0.10032765170371254	0.09573328951253389
1850	0.08808041748114934	0.10260485569488251	0.10415484252898366	0.1040315516282202	0.08859910005552034	0.10281358276576155	0.10354830519101386	0.11188745723329631	0.10322591189079053	0.10040206453034585	0.09620067600855525
1860	0.08796705099081917	0.10295971875691193	0.10448534532770495	0.10590163248544703	0.0883626102769683	0.10343795697571323	0.10354830519101386	0.11280578364814997	0.10359256858821501	0.10123875127144197	0.09709226717961023
1870	0.08779074326790436	0.10417305245788812	0.10501512859781095	0.10548681135280691	0.08841582907608501	0.10421484410944881	0.10354830519101386	0.11211699913794805	0.10416272953391648	0.10152502932965196	0.09678500218952332
1880	0.0881736981596546	0.10483372783005299	0.10557405149135651	0.1063337265187659	0.08853914114442699	0.104574082338152	0.10354830519101386	0.11285490406215111	0.10458926674093012	0.10187936226416035	0.09797067888820281
1890	0.08843623724965145	0.10554511607510585	0.10654309063990772	0.10638889475355694	0.08874422664674729	0.10569081460025805	0.10354830519101386	0.11355098620068728	0.10498251759403941	0.10224182552215338	0.09827377855916122
1900	0.08846117042932554	0.10571672509802435	0.10735858134154184	0.10661464598570931	0.08925207103973097	0.10640541940933192	0.10354830519101386	0.11410062829699082	0.10581199665335231	0.10297136480809782	0.0975517545940096
1910	0.08858573912086201	0.10658912454955327	0.10783380712668061	0.10706724170318546	0.08974551611693704	0.10703645430356441	0.10354830519101386	0.11578815636468331	0.10638638053006934	0.1034578161978256	0.09861232836936304
1920	0.08905547664161012	0.10677801718755427	0.10884226365659412	0.10863908446703636	0.09012220693743835	0.10749575713239048	0.10354830519101386	0.11559188683716298	0.10699736572447263	0.10399115226043781	0.09942946393573329
1930	0.08926934778723407	0.10765139855220468	0.10959959335814991	0.10914226170273117	0.09011949096619916	0.10805100873153314	0.10354830519101386	0.11652431775842538	0.1072732201633498	0.10400542970087184	0.09987450353691377
1940	0.08953067459354522	0.10727726259334035	0.11055723394147696	0.1082717734878028	0.09029365548037126	0.1087770319552684	0.10354830519101386	0.11845268018867683	0.10812535499668839	0.10443229085281604	0.09974937689408249
1950	0.08941147120443803	0.10937605470319513	0.11075081979287275	0.11091231924055282	0.09033265463617483	0.10789423538295301	0.10354830519101386	0.11844836403072885	0.10852872957519927	0.10492690443175551	0.10038063660386341
1960	0.0900426288171176	0.10918504246295972	0.11072448875247777	0.11056649799785791	0.09045669286035542	0.10853677351817638	0.10354830519101386	0.11924032006230988	0.1092280887255654	0.10590055323881735	0.10096590491385735
1970	0.09021136779718987	0.11013424934180309	0.11156831646822728	0.1109029562390732	0.09092017312497772	0.10931295746172989	0.10354830519101386	0.12015349968376651	0.10990780766976276	0.1066248377694622	0.10133450398224245
1980	0.09041225498270036	0.11129038179284903	0.11248817924022929	0.11082585785558442	0.09114693054887159	0.11116796812333642	0.10354830519101386	0.1216931513383444	0.1101017577843901	0.10697061046466133	0.10212270763765623
1990	0.09083446567355122	0.11242870949568155	0.11283740260220133	0.11204060265372791	0.09146292647797834	0.11203342852911202	0.10354830519101386	0.12241844104035544	0.11118237754343416	0.10743335170094155	0.10270147782977593
2000	0.0911424071922425	0.11305262055912592	0.11371052446215345	0.11299346303973878	0.09171491398800642	0.1129908820655623	0.1096886616685377	0.12142825795122308	0.11192106901384172	0.10827518655933278	0.10320089725936227
2010	0.09109877579081851	0.1129157978843068	0.1143181703619615	0.11388862070518033	0.09187704733593004	0.11346299211507445	0.11014404316751777	0.12338188029383532	0.11222799444862448	0.10903760841080705	0.10401468612609144
2020	0.09132445500424981	0.1127436606978839	0.11516091641960526	0.1139824878858691	0.09219039755597953	0.1144058846811788	0.1107424418632657	0.12284020334724018	0.11286119409420158	0.10969746604580972	0.10300987426669372
2030	0.09158928036314784	0.11610817755087123	0.11604551952705873	0.11475118343735856	0.09233285282527323	0.11534247965991881	0.11146666396485198	0.12399121333357081	0.11366183696451422	0.11017044983638224	0.10490245577462742
2040	0.09213678174473647	0.11656613578859802	0.11722196369385265	0.11551743748759458	0.09255411454035016	0.11599565631193462	0.11210905260176954	0.12572784303307447	0.11473801822345718	0.11091512665529672	0.10447540115554184
2050	0.09227769303588446	0.11727422874021766	0.11808663516847875	0.11660221551053203	0.09258207055896876	0.11711118880187538	0.11210905260176954	0.12676455660421918	0.11510370391451977	0.11199533792674438	0.10474906341840665
2060	0.09220055038905157	0.11788805019220994	0.11904740710611939	0.11848802362821127	0.09278135889780241	0.11745382579391594	0.11210905260176954	0.1272011030039757	0.11601175704275624	0.1125396253596096	0.10596186198867096
2070	0.09226989476102132	0.11862903443237886	0.12015782013172283	0.11841978265566075	0.09295963409172407	0.11820832635112195	0.11210905260176954	0.1285301117787467	0.11677686349350075	0.113539825518748	0.10598592593970918
2080	0.0924088476241886	0.11974361487991754	0.12090282901188942	0.11804348817533768	0.09296551570481276	0.11973091164874983	0.11210905260176954	0.12885596644027367	0.11741602717855305	0.1144810736626598	0.10760245891103565
2090	0.09251607141924453	0.12016222378317544	0.12169367927314775	0.11946277021023409	0.09319115818150434	0.12061973254067822	0.12084572180951064	0.12969754225985078	0.11829114625363084	0.11472237890423716	0.10780697957039324
2100	0.09252833589361438	0.12145224536279384	0.1219954427798135	0.12028041416306572	0.09332568882172108	0.12090453530279148	0.12249326958443639	0.13081209811356398	0.11897386774446338	0.11540410525119192	0.10827953126205504
2110	0.092768718101951	0.12159553039710948	0.1226399283968898	0.12185575460090019	0.09295305775125114	0.12123860575410211	0.1235161820530543	0.1310498875078643	0.11929658116571798	0.11625438833494356	0.10917326587916709
2120	0.09299107165336899	0.12288885556583232	0.12366337535591744	0.12138908313097024	0.09295826852129292	0.12261183188182126	0.12461274284911014	0.1322714281208024	0.11901358040929987	0.11706442716248663	0.11017867742212509
2130	0.09314096857169618	0.12375585557671696	0.12462562667531601	0.12332458996859615	0.09307680452996686	0.12359648927701487	0.1255505600210139	0.13309796676175337	0.11974257888496075	0.11820175291865792	0.10933588697814389
2140	0.09331195705556235	0.12441137698393306	0.12602581719932826	0.12363582646202304	0.09363215729166055	0.12457746814655653	0.12557592146954197	0.1345513811418532	0.12156444153340792	0.11890459636295733	0.11134773721772367
2150	0.09324304201378047	0.12596088701445235	0.1271271797897761	0.12477588136046791	0.0938074220583518	0.12558413644136057	0.12700168998211805	0.1346604278894851	0.12294582963761157	0.11987410367285542	0.11181578885267483
2160	0.09337708313277997	0.12744610446186086	0.127950443817487	0.12571744576197297	0.09433635241963928	0.126516128353101	0.12795124533354468	0.1358367514234104	0.12345724925496297	0.1208201442548666	0.11170357184140238
2170	0.09374888615788676	0.12684100720450947	0.12871874300578504	0.1282550638974209	0.09501639239834775	0.12711953557942637	0.12858815442200364	0.13561127184889188	0.1241281880074028	0.12146985805435614	0.11293894467585446
2180	0.09403002575404543	0.12785351541320814	0.12945456685167406	0.12838183032881134	0.09483080682772241	0.12772853379526278	0.12940629880639942	0.1369935926392665	0.12542334189202156	0.12257537745930883	0.11470603841452162
2190	0.09431317040553286	0.12870128772899775	0.1304341992654279	0.12869003633289267	0.0953026123839292	0.12862440687913243	0.12963484453021692	0.13785758270951312	0.1267656018227085	0.12343399984366174	0.11503656520768712
2200	0.09478802597609395	0.12995598716012766	0.13144365171684735	0.12943950575931912	0.09513505017102596	0.1288622266829255	0.13039323312746112	0.13684837047458864	0.1277367671356527	0.12466713211768576	0.11663751676063812
2210	0.09479583459740133	0.13066312511390732	0.13220128847831636	0.1291189839018495	0.09551968383641182	0.13008858382561286	0.13116604945530141	0.1378352325638163	0.1288534173838098	0.1257642821212622	0.11595276073694272
2220	0.09509924174443384	0.13215519264749992	0.13344422205380474	0.13060494610022236	0.0961796592912585	0.13112614511026655	0.1323062317510061	0.13922413353714427	0.1301544373178507	0.12696850619799097	0.11601956500288461
2230	0.09577871698035094	0.13231912782536154	0.1341851353267442	0.13172162251158495	0.09660412848607107	0.13185552396057906	0.1326559832667065	0.14044565538685885	0.13137883315233478	0.12788025654687313	0.11768834472511895
2240	0.0959992411115048	0.13298109904103575	0.13512171867238595	0.13391667135113744	0.09684172486606837	0.1326356495855309	0.1336111086041146	0.14158458477154776	0.1317843383184345	0.12919153028745708	0.11881843520046326
2250	0.09614502503372603	0.13517911364506635	0.13639533534164436	0.13301356620678156	0.09765149620757327	0.13337424801554174	0.13442525773805905	0.14121661679046854	0.13315809254289326	0.130426703994286	0.11976841381818926
2260	0.09607795594298857	0.13466873276776906	0.1376024582742471	0.13356683086282706	0.09786740368690275	0.1346106436528426	0.1352579226561445	0.1420538487172682	0.13420519435121425	0.13112791218734776	0.11962118109197796
2270	0.09634975373670211	0.1358393158768763	0.13839450544487183	0.1357216510518211	0.0977985644571776	0.13559510412496623	0.13603004112025416	0.14248477495153272	0.1349255871514989	0.1325228448458297	0.1222802924169348
2280	0.09647024873095697	0.13814726788942916	0.13972974497981064	0.1355264522239195	0.09835982462631634	0.1363742755787308	0.13709815052424265	0.14298271202947804	0.1361384505688516	0.13411999895660032	0.12312236260131286
2290	0.0968266013406214	0.13813113768990976	0.14082169134464217	0.137246343347712	0.09832692393679433	0.13738690864836106	0.1380088612127099	0.1432255467285769	0.1373689279235625	0.13508369969565753	0.12377600163264138
2300	0.09697048626228157	0.13891355991980342	0.1417186694784779	0.13838933679392607	0.0989558547108742	0.13782975347253443	0.13858834942258308	0.14459497617932326	0.1385291719112486	0.1360264699680518	0.12359130138958978
2310	0.09763664737801965	0.13968966374068484	0.14240117962479318	0.1397960063374073	0.09938250675598108	0.1388892361527851	0.13930468447592392	0.1459178223013325	0.1392519546933963	0.13711046100545177	0.1260631091289494
2320	0.09755802436802272	0.13971298480490318	0.14375577453144225	0.14052749726127614	0.09990741247376868	0.14001386960695403	0.13991660899617336	0.1443931012042851	0.14049286066485586	0.13834223586283187	0.12701761079821636
2330	0.09802288662025176	0.14172410881781328	0.14484713598288293	0.1399342234948813	0.10010147355944815	0.14086509922130014	0.14091495531447581	0.14694448066649413	0.14186529493196434	0.13933694572835276	0.12752610211035445
2340	0.09838882194951197	0.14138977448149043	0.14573252049291932	0.14253818053343834	0.10099512600357285	0.14164403735062236	0.14104252485111346	0.147012890705576	0.14302718936550268	0.13974278728321451	0.1284751900237738
2350	0.09872228710939625	0.14223416058487276	0.14708156414107723	0.14186137612615599	0.10140626793673709	0.14234668637251185	0.14173805541724988	0.1473169413513647	0.14407572541347954	0.1411843108953312	0.1276563168613291
2360	0.09916653597987524	0.14220397581428598	0.14798106230141098	0.14293376754769616	0.10158375288303721	0.14318333619454765	0.14250644659769782	0.1474335540919202	0.14468003220081227	0.1423425124438137	0.12825999711084182
2370	0.09927666732863841	0.14290494408963997	0.1493020342081217	0.14416657801727917	0.10172784096278273	0.1438743012963121	0.1430076934889752	0.1501095367474397	0.1461672154921257	0.1434305038930144	0.13077402254464676
2380	0.09976670477970552	0.14455903054433766	0.1506780815247343	0.14483367745088893	0.10202957675305102	0.14455493079099493	0.14361103849171614	0.14887857404177732	0.14731286815344885	0.144806974447845	0.13071396780248415
2390	0.100176046573634	0.1452281469118664	0.15162384914318416	0.14725590615624706	0.10299011689139767	0.14532495106461377	0.1443781776183187	0.1502555122729429	0.1481227636709078	0.14609272340121135	0.13101892994970155
2400	0.10055592213025139	0.144184159887984	0.15329385850419708	0.14729911858981493	0.1031361568183519	0.14578133882339303	0.14512621176570448	0.15199414834569994	0.14933990544777737	0.14749436826771492	0.13081610834003568
2410	0.10062489441947844	0.14683305054422016	0.1543763127686336	0.14756587765218698	0.10373651085326073	0.14660137972399048	0.14569048776759277	0.15097972861686218	0.1505079444392998	0.14872680599691687	0.13313318130444188
2420	0.10116419120109008	0.14802394163262067	0.15618146797709365	0.1498044765650608	0.10431192162823608	0.14724346385602263	0.14617743326732144	0.15162940824323415	0.1521389875039772	0.1496631819294372	0.13377030250771837
2430	0.1015084213871891	0.14685724349294316	0.157731049014771	0.1501484485465913	0.10434267511000353	0.1478522080721595	0.14695351908170992	0.15382527384422176	0.15314654958479015	0.15088352782378253	0.13374332318222795
2440	0.10228963399776633	0.14794922832315335	0.15902677276272345	0.15280113691585392	0.10519931373180594	0.14841030987382767	0.14725269200401803	0.15533231034427972	0.1543873036855455	0.15224190886874628	0.13416673715050814
2450	0.10266230180821777	0.14857221658148095	0.16067410989473876	0.15223302600221955	0.10620986281836182	0.14945772911289704	0.14765779917962468	0.15342203387908115	0.1555642973364352	0.15397848796401997	0.1357215675225534
2460	0.10190503267664927	0.14910754191857273	0.16229549800961957	0.1556124801768466	0.10662437219776845	0.15026641153066925	0.14786953638269695	0.15582542079433653	0.15668666181962998	0.15455156547331503	0.13596797224909307
2470	0.10405960500614612	0.14933021260879614	0.16288286678346967	0.15524826640551	0.10764088316136901	0.15098050218813605	0.14869009297976554	0.15416980898233476	0.15800657279999494	0.15647350772582955	0.136283231880334
2480	0.10454541145457154	0.15040399569735305	0.16424902146436757	0.15543457500279742	0.10821757844185656	0.15195599216672614	0.14918201428905664	0.15729615046243475	0.15941008739717982	0.15736925604856516	0.13811038459252734
2490	0.10502180830013579	0.14854694157500395	0.16551544452894515	0.15768693622503926	0.10858987937759446	0.15273160849430134	0.14970352068399226	0.15709863738313798	0.16115144409532733	0.15871593075304055	0.13907485163187244
2500	0.10580987978021936	0.1515405191865699	0.16697999101081848	0.1579821670651019	0.1088921618268049	0.15320945037976544	0.14932112326201724	0.15835442024992805	0.16253649490238894	0.1597435252608375	0.13869572763452284
2510	0.10630929204477636	0.15143497819345186	0.168762096307573	0.15960179601330102	0.10985196297159236	0.1543038800154286	0.1504578604700197	0.15731213058987337	0.16427539424155643	0.16136573228929166	0.1390603494660763
2520	0.10688625505146976	0.15362403946813993	0.17011561175872114	0.15932997280096367	0.1107921062055078	0.154726228716979	0.1505609234006498	0.16026942529378538	0.16532343623640033	0.16306297279837015	0.14013946977858582
2530	0.10755471440021298	0.1527669685845671	0.1719551257578339	0.16288778066602308	0.11137990018707994	0.15529342542936098	0.15095405567440848	0.16095119063770957	0.16632230032220457	0.16469311193242564	0.14279131597113656
2540	0.10830809977951167	0.1546474566710549	0.17351087829605474	0.16401255908811646	0.112091247731168	0.15680244024054596	0.15150100424587085	0.1618958787074167	0.16841852466092305	0.16637669110685918	0.14161378895354995
2550	0.10879733530526275	0.15297582932428877	0.17533244265795597	0.16575429891567486	0.11294672797274741	0.1574574869703496	0.15218947499095703	0.16231236184919864	0.1703357765624629	0.16792181072439383	0.14193148431935265
2560	0.10965237002969568	0.15466611189476226	0.17711249342455698	0.1627826716335351	0.1137688092410029	0.15817683554810935	0.15174927003780914	0.16335194018900748	0.17253889388605245	0.16981344864122938	0.14165052879727785
2570	0.11042902245818906	0.15527835737832418	0.17851782595324187	0.16598777962789046	0.11416207116432127	0.1590447657913308	0.15161680035168495	0.1642191138138263	0.17424014180962893	0.17188824242759917	0.14298826495451308
2580	0.10997076028503963	0.1572063196942611	0.18049938496775325	0.16832138128225502	0.11484761017010224	0.1599573519592655	0.1530460826570369	0.1650045944247403	0.17520818545250874	0.1734375352924743	0.14261019985784135
2590	0.11134822800313597	0.15852879332306863	0.18216412513968613	0.16810817682407542	0.11557298678619873	0.16070809583821735	0.1539974955820642	0.16349156473493895	0.17758145334553294	0.17483202096866485	0.144397772887965
2600	0.112519403873748	0.15821988701466283	0.1839576132933615	0.17054078967443062	0.11628370904446948	0.16133800741393226	0.1546606954229445	0.16787517133876406	0.17899272800346638	0.17709710562161596	0.14130786264140124
2610	0.1133534233261287	0.15632019130136054	0.18654235314707102	0.16958573529852927	0.11624113490773508	0.1618724755298923	0.15512710094846324	0.16675152554613767	0.18057396483937932	0.17912586675899028	0.14383707294047293
2620	0.11397501227508262	0.16031795114539382	0.187301698219381	0.17376439509780114	0.11751264804845789	0.16247060717458148	0.15557371524448518	0.1672078453184341	0.18221122449156577	0.18102184431002868	0.14587534369878652
2630	0.11483501773566035	0.16185577643454407	0.18947637667998812	0.17455587673735318	0.11890394569740959	0.16333147485048147	0.15644139809033641	0.1675062177661113	0.18327083443692382	0.18278745316233871	0.14731605269385054
2640	0.11587885272919829	0.16192933811140686	0.19123526546468111	0.1771893641225024	0.11977388923635532	0.16450109074124333	0.1567347068589469	0.17042323180904648	0.18538715170416528	0.1848430285108316	0.14645516488571197
2650	0.11628144504568276	0.1633892500731901	0.193667002664493	0.17704727000037923	0.1211135346626107	0.16460609910440743	0.15709865352707203	0.17126696380018108	0.18751025809110483	0.1867035437514551	0.14777177262525218
2660	0.116824985406486	0.16434041120091636	0.1956571404078143	0.17776582682844363	0.12068540990100719	0.16563681179115436	0.15734926632574156	0.17338267504423419	0.1895362535857227	0.18857621001106484	0.1483658806818369
2670	0.11803800711751153	0.16435353150542492	0.19746313968063461	0.18081271360055837	0.1224387830419422	0.16610362264071615	0.15798237460700673	0.1744805974686785	0.19150643051353697	0.1907932745296922	0.1496211114255957
