Min	W3 - Replicate 1_8	W3 - Replicate 1_14	W3 - Replicate 1_5	W3 - Replicate 1_4	W3 - Replicate 1_15	W3 - Replicate 1_12	W3 - Replicate 1_11	W3 - Replicate 1_7	W3 - Replicate 1_6	W3 - Replicate 1_3	W3 - Replicate 1_2	W3 - Replicate 1_9	W3 - Replicate 1_13	W3 - Replicate 1_1
1710	0.09517297011727854	0.10881412257555814	0.1627789432381001	0.09945138392087953	0.26495879633977704	0.12202984376141651	0.1994296853341056	0.17644062660715995	0.1005609292805431	0.22574663811713125	0.0979564118160179	0.162555348221136	0.241716615211933	0.2819736704706847
1720	0.09541156847865782	0.10914232611428897	0.16417638475272645	0.09978887527267251	0.26807015166410264	0.12442576791469585	0.2033189631841269	0.17777264221767017	0.10114554704965242	0.23037049027428844	0.09845045514850496	0.16504821734406683	0.24754676644085064	0.28558543475786247
1730	0.09589389093743879	0.11126675080638537	0.16562806462492738	0.10015591907888367	0.2686979784511978	0.1233609125109361	0.208129924761924	0.1793469056251671	0.10149057105804649	0.2347772615201942	0.09837100209220746	0.1671072071258545	0.2524883580634839	0.28805126230359546
1740	0.09634248598307564	0.11223222159773834	0.16772939450991803	0.10060840587979289	0.27725063400812067	0.12465923517649542	0.20238611343270696	0.17999224414643153	0.10155457787564169	0.23851773917246968	0.09905944417639162	0.16894029789772771	0.25420930891423604	0.29046586243194655
1750	0.09658191848271673	0.11157152623843906	0.1695425049824543	0.10043815078500275	0.2816840304420709	0.12478374994693137	0.2083842912623824	0.1811932409386368	0.10225003365641126	0.2420696786467878	0.09926847987305683	0.17099506613790005	0.2580013801127116	0.29265716931048696
1760	0.09704694343650691	0.11293981087331041	0.1720366482286924	0.10100640623562314	0.2838115845104233	0.12662943755100967	0.20807782938396557	0.1822335075483744	0.10285186985868848	0.24519773207921922	0.09941629131806148	0.1731154014238681	0.24984267976149044	0.29581567674226444
1770	0.09744490306695243	0.11294207469676491	0.17445454675998667	0.10150726646904869	0.28980707051393595	0.12655667531364959	0.20964601985920311	0.18373573685797734	0.10333207160337078	0.24905373368312106	0.09980298174697907	0.1758584283718035	0.2519579421879417	0.2985393546518367
1780	0.0979292006596438	0.11361035152008077	0.17691882911580845	0.10261913941527687	0.2903178198085971	0.12743886087648995	0.21077479688728962	0.18444354333094365	0.10402602580737288	0.2521996894723976	0.1002111090781087	0.17781908973784324	0.25243593438005596	0.3017854017159279
1790	0.09809884808304162	0.114215732778058	0.18010080773851858	0.1030659367047739	0.2935801507296052	0.12828704726431517	0.21159685537932724	0.18590875040047936	0.10472559441609258	0.2557805825073114	0.1001647045290527	0.1797847107298996	0.259341055476784	0.30410732022779957
1800	0.09843461752106537	0.1154166806830845	0.18268559836613305	0.10371732655838008	0.2985639555825896	0.13023424281599472	0.2129426592722716	0.18726250294309615	0.10528630586240648	0.258788888613549	0.10073166736404733	0.1826125348575962	0.2612086932896086	0.30695573067967563
1810	0.09877310993781513	0.11479067424096323	0.18512307625064758	0.10398513111812932	0.305085427659622	0.13042703819740456	0.21517629857880488	0.18787302109747026	0.10547783596503672	0.2616055789008445	0.10112867363858052	0.18486877137494018	0.2537340076391965	0.30965166519343607
1820	0.09910286822376135	0.11545285926645674	0.18782071407911655	0.10448972447437146	0.3045725659815628	0.1303927722308579	0.21878886701716124	0.18897974059026945	0.10619717583999262	0.2648041047788768	0.10155577659374238	0.18759935820254758	0.25578785673577376	0.3141430739908363
1830	0.09951981930109725	0.1183582887166385	0.1906546595894089	0.1049225981002388	0.3099724229798911	0.13134622927473932	0.21517158304127718	0.18975863811079707	0.1069620771298624	0.2675328327831581	0.10204315273422765	0.18949838935727945	0.25730082419815165	0.3154946820586119
1840	0.09981602707885293	0.11696704162146054	0.19293740671643222	0.10526972076435084	0.31163932536563044	0.13290928853927306	0.21571380700086976	0.19090833105714472	0.10791089744391814	0.2712724932105324	0.10217942188535785	0.1914273467308693	0.2576063077103064	0.3188549607354749
1850	0.10032054148305534	0.11880479790585514	0.1958103842851739	0.10615947211778827	0.3141901216489713	0.13385694166059411	0.21960464567054583	0.19210770248077685	0.10809424173990073	0.27321002199966454	0.10255855020844074	0.19299440725712327	0.2564034475401715	0.32083022895778107
1860	0.10097773464539771	0.11826564772283538	0.19886170343731885	0.10643881761758328	0.3210628453671541	0.13388327611157624	0.22033156716399133	0.19302869264121683	0.10907550149098744	0.27643185069985265	0.10317490728906055	0.1947003192677576	0.2559543962820304	0.32456994123552546
1870	0.10129491554300422	0.11975204988462064	0.20175585466638635	0.10738387456419103	0.3176360558406832	0.13506740797409572	0.2191620500802373	0.1936017371207206	0.10991906820336757	0.2776370512069046	0.10377446829365561	0.19681377743247697	0.26580973143555964	0.32683795976450697
1880	0.10192002247164567	0.12011640582088215	0.20485423657505697	0.10823347196153592	0.3227115708104659	0.13595771017381952	0.22228691868572245	0.1951606556057053	0.11062666548235023	0.2776370512069046	0.1044545418595706	0.1986025554279705	0.2663186624417897	0.32907647542606244
1890	0.10208507855080708	0.12284276440141967	0.20832769220662206	0.10875609610607384	0.3254148074294003	0.13801595297476354	0.22417091409222994	0.1951705788900516	0.1114041557474473	0.2776370512069046	0.10476846721590524	0.19984968397630568	0.26293937815602403	0.3308660718047657
1900	0.10291998075671684	0.12196974308106145	0.21210043159849765	0.10856722074680832	0.3306072145211418	0.13874556456236942	0.22235616519382137	0.19616154949869388	0.11167179631570626	0.2776370512069046	0.10505788087678895	0.20163492133671304	0.26237612821554046	0.33410815349034423
1910	0.10357602013567531	0.12392973508244698	0.2166935927412169	0.10942612558066031	0.3397480902726497	0.13868005440926728	0.22701866648447605	0.19703257927101292	0.11226354663282893	0.2776370512069046	0.10587602178151176	0.20367947531562558	0.26245632723917867	0.3352969722372298
1920	0.10380221687010865	0.1236614592091855	0.22118722499385843	0.11019058418713308	0.3351710215361415	0.13950996853586228	0.2271515975577167	0.19799331586079294	0.11303041588946271	0.2776370512069046	0.10695295447002863	0.20540186360488824	0.264644875389596	0.3407085889766559
1930	0.10426209341631663	0.12498808822561422	0.2248449150278597	0.11075070000469349	0.33828268389656346	0.14017725918926444	0.2341248760254664	0.1981330759157548	0.11391605727281648	0.2776370512069046	0.10796760306902703	0.2070167596197122	0.2656122538047753	0.34270853160054937
1940	0.10485610343240352	0.12761996897099825	0.2282815192673459	0.111725263820331	0.343466159667939	0.1408980201514371	0.23319853054896186	0.19945193190907107	0.11486500625110364	0.2776370512069046	0.1082285659500632	0.20903410744644993	0.26533153158428174	0.3458428370388812
1950	0.10523184518174097	0.1265683972925079	0.23136737686535386	0.11249317986630203	0.34053522344956344	0.14214311047727518	0.23170645520462213	0.2006629643464839	0.11537925602165992	0.2776370512069046	0.10879191247953678	0.21051741044577146	0.2698296491265124	0.3489887201034837
1960	0.10606399424950116	0.12740783578621467	0.23463497407313044	0.113193757457893	0.35113210215054513	0.1434849004584481	0.2338267211834684	0.2015861988999037	0.11617109667597106	0.2776370512069046	0.10961237965095069	0.21199753733428817	0.2683939139604832	0.3489887201034837
1970	0.10710990571863584	0.12866160560281578	0.23724428798205657	0.11422664860742239	0.34659508270213835	0.14400755768993978	0.23779850212159154	0.20210092466294297	0.11722928813875727	0.2776370512069046	0.11048746694889432	0.21390384633370368	0.26514299480989423	0.3489887201034837
1980	0.10785304776227383	0.12883718721582005	0.24034364316638554	0.11465760397443069	0.3556137982278916	0.1447930915049469	0.23868927323317404	0.2034395493993485	0.11806008270679179	0.2776370512069046	0.11107014450527664	0.21539569382551432	0.27299073902075094	0.3489887201034837
1990	0.1081610397396334	0.13055483016528854	0.24382781554240485	0.11526992482450409	0.3608833972165404	0.14721794205072952	0.2334688434722541	0.2033258812638845	0.11909770762616614	0.2776370512069046	0.11174936735810678	0.21792733256228267	0.271786414793347	0.3489887201034837
2000	0.1089290750315376	0.13238942799338077	0.2467107804924034	0.11617317189929703	0.36202573682388384	0.1473133881423953	0.23807629451717874	0.20351258753707313	0.1197532029115444	0.2776370512069046	0.1123339645840901	0.219274135403417	0.26986963893090793	0.3489887201034837
2010	0.10946625383644454	0.1331867715269398	0.24871369813949254	0.1170769025176517	0.36218743260467584	0.1492649489429516	0.2387716032651659	0.20429244440512243	0.12071420228561029	0.2776370512069046	0.11279816767283159	0.22096716182114526	0.2684347341945087	0.3489887201034837
2020	0.1099948587680663	0.13378569132025997	0.25105018782103605	0.11797290309116053	0.36100546138358913	0.1491483743536812	0.24550854272557177	0.20532028808059435	0.12160088531149117	0.2776370512069046	0.11345976217026642	0.22216023404207833	0.27551079141595947	0.3489887201034837
2030	0.11067969197307792	0.13373480122225134	0.2551411477386001	0.11912053905416531	0.36100546138358913	0.15057269282825128	0.2434384651738765	0.20583096771013074	0.12256542407471925	0.2776370512069046	0.11463312888142868	0.22365021039078375	0.269489082920928	0.3489887201034837
2040	0.11134778802829466	0.1355003082969718	0.2579775841371695	0.11982258220717909	0.36100546138358913	0.1519318917750242	0.2369153865178392	0.2067095231167184	0.12320754304029242	0.2776370512069046	0.11521413850562406	0.22522952275117958	0.27088960121538724	0.3489887201034837
2050	0.11208282590715106	0.13622475488491315	0.2611432336733622	0.12093489793922789	0.36100546138358913	0.1531666781471662	0.24493823076774837	0.20722423823871747	0.12384972588799913	0.2776370512069046	0.11599366823568531	0.22694723506006872	0.2690744270093458	0.3489887201034837
2060	0.11268205033093805	0.1366005323884149	0.26389956221236105	0.12165807578674685	0.36100546138358913	0.15392612187419696	0.24541570241819585	0.20786954934565946	0.12481029284396374	0.2776370512069046	0.11686089411095958	0.22929743988070397	0.27022700440189984	0.3489887201034837
2070	0.11337067322819033	0.1389355396047005	0.2669486724450417	0.12233688703099545	0.36100546138358913	0.154553768811882	0.2425238616723012	0.20902682805344647	0.12558614679068558	0.2776370512069046	0.11751628305930939	0.23122475835651046	0.26639330022319435	0.3489887201034837
2080	0.11398911973108923	0.138983103663267	0.2697576914384408	0.1234078245104624	0.36100546138358913	0.15496684998623433	0.24724274216572018	0.20976620985764968	0.1265719108783241	0.2776370512069046	0.11829892776253605	0.23196678296376752	0.2659619788090041	0.3489887201034837
2090	0.11456605565336268	0.1396486397265599	0.2724317442453647	0.12424706986032528	0.36100546138358913	0.15559927825417277	0.24625470100786476	0.21111754649845002	0.12723498733959707	0.2776370512069046	0.11931307651224123	0.2339383543238279	0.275012170884533	0.3489887201034837
2100	0.11539906498697385	0.14179202803368562	0.2748935239629046	0.12513541701528336	0.36100546138358913	0.15603212729960458	0.24739233710170408	0.2102261350836235	0.12799797896600454	0.2776370512069046	0.12010088973231012	0.23605032976804016	0.2716919846368244	0.3489887201034837
2110	0.11595655029040804	0.14402438326033584	0.27688805065177946	0.12585547035815375	0.36100546138358913	0.15716284694214824	0.2478381546634713	0.211998392983981	0.12877272839657172	0.2776370512069046	0.12108724131003448	0.23761904194360167	0.26816774935779075	0.3489887201034837
2120	0.11679471706779739	0.1433535226817746	0.2806095902678534	0.12700572302134508	0.36100546138358913	0.15868363660482535	0.24653688935909635	0.2120665309811889	0.13011352425419173	0.2776370512069046	0.12174175317579684	0.23967083303546588	0.2763688962702222	0.3489887201034837
2130	0.11758039830387985	0.1434434366152521	0.28352869784264423	0.12778893132952385	0.36100546138358913	0.15902488645624058	0.2465739196367736	0.21208587585430363	0.13072533544441617	0.2776370512069046	0.12210454414897681	0.24164445727747558	0.2681645455886422	0.3489887201034837
2140	0.11841575696743001	0.14391115580833314	0.28600640453498816	0.1284945069154678	0.36100546138358913	0.16004176899431702	0.2497062699274625	0.21208892833570966	0.13146298797774408	0.2776370512069046	0.1230627035210813	0.24297451781892757	0.2732200978334782	0.3489887201034837
2150	0.11876936721109786	0.14525358348802345	0.28863696922648036	0.12923951113410634	0.36100546138358913	0.16242072884727052	0.25592661956183915	0.21338741794140484	0.13262166233395653	0.2776370512069046	0.12390087120140825	0.24459940114211315	0.263239827583965	0.3489887201034837
2160	0.1192999954112064	0.14744670823261719	0.29112761250037755	0.12978701838885923	0.36100546138358913	0.1612305018878588	0.2510057978429028	0.21273500906020923	0.1337685591493038	0.2776370512069046	0.12451243105026708	0.2454344944386699	0.27143772420884693	0.3489887201034837
2170	0.12018429523546441	0.14727825518870558	0.29362817021129745	0.13094206467865033	0.36100546138358913	0.16285918177871161	0.25541857845916793	0.2135429565659139	0.13461675702631332	0.2776370512069046	0.12579064020806488	0.24833269894967552	0.2748711411176912	0.3489887201034837
2180	0.12091737576041361	0.15020737333597184	0.2956253104150778	0.131754106395723	0.36100546138358913	0.16343378366833294	0.2555361500551031	0.2140571281355028	0.13526716475581274	0.2776370512069046	0.1264492361859498	0.2495646048253169	0.2699504495738418	0.3489887201034837
2190	0.12164791022704594	0.15269458731437432	0.29820128590006334	0.13240130353850146	0.36100546138358913	0.16388196082407516	0.25868807997797805	0.21315123167436859	0.13596835409618213	0.2776370512069046	0.12742837440111923	0.2504512928692279	0.26870159431131696	0.3489887201034837
2200	0.12225517096027323	0.1505322814514215	0.2999871069437967	0.13343371022572983	0.36100546138358913	0.16590226933786534	0.25710220183551846	0.21402232077159886	0.13734316561487006	0.2776370512069046	0.1281987566595307	0.2522599911597675	0.2755495215053748	0.3489887201034837
2210	0.12336761530622663	0.1504989489691798	0.3031619663430826	0.13427803408957295	0.36100546138358913	0.1662040254561068	0.25716266937501775	0.2150122574183649	0.13846091453334305	0.2776370512069046	0.12892457775106947	0.2533479417964452	0.2727929245272911	0.3489887201034837
2220	0.12375228584591429	0.15401971348739266	0.3050932818947415	0.13478214606713432	0.36100546138358913	0.16731438535529172	0.25210615185176743	0.2142814600152555	0.13908683103618272	0.2776370512069046	0.1299616265220527	0.2555826634251153	0.275302059764436	0.3489887201034837
2230	0.1249241222584625	0.15406617393071542	0.30694691910715133	0.1359551133853466	0.36100546138358913	0.16920104220453877	0.25776744511882077	0.21539414388077321	0.1405783663953738	0.2776370512069046	0.13075396798242864	0.25633897417068513	0.27856333618456164	0.3489887201034837
2240	0.12573631307147354	0.15406305327383277	0.30694691910715133	0.1367504800910236	0.36100546138358913	0.1682941703007299	0.25809561402135517	0.21559886239887002	0.14155529804535816	0.2776370512069046	0.1316316142052555	0.25806114519220885	0.2785752243953607	0.3489887201034837
2250	0.1264269220260456	0.15412142088040479	0.30694691910715133	0.137689559265421	0.36100546138358913	0.17059903058158885	0.25616628021670407	0.2165967269583015	0.14242460941635984	0.2776370512069046	0.13268439084327724	0.2591057605792784	0.2756135696440094	0.3489887201034837
2260	0.1269499207322723	0.15668768419028778	0.30694691910715133	0.13841818302019263	0.36100546138358913	0.1682196966687513	0.2594917928237036	0.2161573989359554	0.14368886609695744	0.2776370512069046	0.13302539464124652	0.26072470632563083	0.27407629210107115	0.3489887201034837
2270	0.1275645988243825	0.15632995171696576	0.30694691910715133	0.13925702676898907	0.36100546138358913	0.17459748079589896	0.2603052726376439	0.217199258545233	0.14461268223438883	0.2776370512069046	0.13463111085111318	0.26209824342233073	0.2780273315663879	0.3489887201034837
2280	0.12828299784880728	0.15644354229086677	0.30694691910715133	0.14025072975051883	0.36100546138358913	0.1708424484320696	0.26093166281707947	0.2171874990361543	0.14637983563115176	0.2776370512069046	0.1352522941537732	0.2629712907711756	0.2705316111571214	0.3489887201034837
2290	0.1293588962264361	0.15785299162267172	0.30694691910715133	0.1408367663217198	0.36100546138358913	0.17360333653359344	0.2615369576381337	0.21786521500727485	0.14712317367611003	0.2776370512069046	0.13624802180362264	0.2634267841519826	0.2761783949765941	0.3489887201034837
2300	0.13000709150611583	0.15992761658251073	0.30694691910715133	0.14158348985003416	0.36100546138358913	0.1750518779849412	0.2596893462482659	0.2176427292172944	0.14796192023377935	0.2776370512069046	0.1372990820893381	0.26479760017401965	0.27692777315382844	0.3489887201034837
2310	0.13045594452422854	0.1611469863931039	0.30694691910715133	0.14221516337033674	0.36100546138358913	0.17583825262382438	0.2622069500447146	0.21827315303665806	0.1492786528096991	0.2776370512069046	0.13853974184430973	0.2653538704451789	0.2772980940106369	0.3489887201034837
2320	0.13111696194648914	0.16093528897791679	0.30694691910715133	0.14312327567453398	0.36100546138358913	0.17492183300759098	0.2600344865120769	0.2183551452936298	0.15030951990799965	0.2776370512069046	0.13931200235024047	0.26705316828220516	0.2788336676167923	0.3489887201034837
2330	0.13185419102362347	0.16397534692862864	0.30694691910715133	0.1438110942352248	0.36100546138358913	0.17711673486057605	0.2604173154400754	0.2187599493882049	0.15145225810732735	0.2776370512069046	0.1404297682230589	0.26729188490384476	0.27697063941885036	0.3489887201034837
2340	0.13266361461240095	0.16216942837994885	0.30694691910715133	0.1444545958009612	0.36100546138358913	0.1731543028278935	0.2604173154400754	0.219270893227317	0.15259423632311636	0.2776370512069046	0.1413289991766228	0.26852423975412126	0.27715639344953535	0.3489887201034837
2350	0.13310809102231347	0.16538906398960077	0.30694691910715133	0.1451522437089207	0.36100546138358913	0.17867803721191208	0.2603108792910232	0.21899752800530883	0.1535275124886483	0.2776370512069046	0.14271429118236897	0.2687212023797718	0.2851513810523705	0.3489887201034837
2360	0.13371056065156992	0.16618735303986604	0.30694691910715133	0.14619734268681253	0.36100546138358913	0.17627694734113286	0.26366500979481367	0.21909968812853436	0.1553977739584277	0.2776370512069046	0.14397501225448275	0.2695325826535464	0.2801039364053939	0.3489887201034837
2370	0.1342092727937344	0.1662655347074078	0.30694691910715133	0.14705127537878473	0.36100546138358913	0.17885312095041597	0.26141430217805833	0.21936938658830532	0.15659313297892447	0.2776370512069046	0.14474177265862392	0.27033093913513107	0.2767885807362779	0.3489887201034837
2380	0.1348051704586344	0.1655240111559057	0.30694691910715133	0.14740509919479974	0.36100546138358913	0.17697328644150545	0.2630939010242921	0.2187673278634486	0.15801631382908518	0.2776370512069046	0.14622560227099646	0.27086723118312755	0.2781937364439565	0.3489887201034837
2390	0.13522709530375718	0.16385672304282187	0.30694691910715133	0.14848722689631627	0.36100546138358913	0.1811274662311645	0.26603420641959263	0.21988527543819208	0.15855338860998716	0.2776370512069046	0.14701046634823325	0.2718075023993407	0.27747880650318435	0.3489887201034837
2400	0.13554194603798403	0.1689039244364407	0.30694691910715133	0.14947206007588923	0.36100546138358913	0.18368392774597753	0.26700046179969644	0.21985030807136277	0.16005664075046092	0.2776370512069046	0.14812303022103876	0.2726016474084823	0.2753027237333755	0.3489887201034837
2410	0.1359320889714386	0.16603909979841242	0.30694691910715133	0.1503744618047199	0.36100546138358913	0.18008801968951665	0.26555211576925253	0.22059231079797312	0.16163377182349792	0.2776370512069046	0.14920098682246746	0.2740702219409439	0.2753027237333755	0.3489887201034837
2420	0.13668484347926993	0.1702315014034419	0.30694691910715133	0.1506668896514156	0.36100546138358913	0.18289853959371494	0.2656732171517082	0.21999585757772397	0.16283273503857265	0.2776370512069046	0.1508494909393197	0.27426107096616564	0.2753027237333755	0.3489887201034837
2430	0.13699347072029033	0.16815747585679452	0.30694691910715133	0.1515115307857373	0.36100546138358913	0.1821876800333584	0.2680188274421509	0.2209978445179368	0.16441358205156995	0.2776370512069046	0.1516650873084241	0.27513657636131206	0.2753027237333755	0.3489887201034837
2440	0.1372339037439395	0.16917570734186343	0.30694691910715133	0.15229763120248038	0.36100546138358913	0.18341154915327934	0.2692080594478768	0.22093499625971302	0.16533757782831907	0.2776370512069046	0.15250443839927535	0.275640960868739	0.2753027237333755	0.3489887201034837
2450	0.1379497570401232	0.1714408006907564	0.30694691910715133	0.1530856014173239	0.36100546138358913	0.1847415398144717	0.267608271003407	0.22087170459753058	0.16683352157705805	0.2776370512069046	0.15376801072209723	0.27724493972868763	0.2753027237333755	0.3489887201034837
2460	0.13794287735593683	0.17094288479649447	0.30694691910715133	0.15353801076878562	0.36100546138358913	0.18634045943581728	0.26771166330902396	0.22116902424053203	0.16864784763481946	0.2776370512069046	0.15467229555594184	0.27733873787945434	0.2753027237333755	0.3489887201034837
2470	0.138434243273425	0.1730937747077652	0.30694691910715133	0.15399521308466627	0.36100546138358913	0.18619667089316894	0.2652804796114432	0.22102528391172477	0.1699672008757866	0.2776370512069046	0.1558508531113242	0.2788039092387791	0.2753027237333755	0.3489887201034837
2480	0.13911881155447825	0.17262449135184307	0.30694691910715133	0.15453021698058267	0.36100546138358913	0.18649752097756417	0.2713672029078418	0.22119330830022743	0.172190789420541	0.2776370512069046	0.15713813166361262	0.2791291255645617	0.2753027237333755	0.3489887201034837
2490	0.13929073066353295	0.1753649334789367	0.30694691910715133	0.1552218387456999	0.36100546138358913	0.18579057580636138	0.26891735856788584	0.22182045983164161	0.17313516206939786	0.2776370512069046	0.15837443812328925	0.27986018932269735	0.2753027237333755	0.3489887201034837
2500	0.13937683495721248	0.17414668448979437	0.30694691910715133	0.15579240930605381	0.36100546138358913	0.1913195426547216	0.2627647104998896	0.22134305035869786	0.17497259261373996	0.2776370512069046	0.15947524012211917	0.2805677565792441	0.2753027237333755	0.3489887201034837
2510	0.13995795059190466	0.17432886951668855	0.30694691910715133	0.1563306896853198	0.36100546138358913	0.19139872638268007	0.2670107689011738	0.2211021369380313	0.1769783370511194	0.2776370512069046	0.1612569196938573	0.28168574171396393	0.2753027237333755	0.3489887201034837
2520	0.14080600023141268	0.17615105735094458	0.30694691910715133	0.15688883773057982	0.36100546138358913	0.1904062974243661	0.2718676094127041	0.22175440338789146	0.17847657436075431	0.2776370512069046	0.1627712193404732	0.2819042363900663	0.2753027237333755	0.3489887201034837
2530	0.1410379286334952	0.17784194982794058	0.30694691910715133	0.15723609577270425	0.36100546138358913	0.1915284007922717	0.2696685581777004	0.2229837989671143	0.18087667191225312	0.2776370512069046	0.16489845390105173	0.2829361858130601	0.2753027237333755	0.3489887201034837
2540	0.14151069218367943	0.17789237186546844	0.30694691910715133	0.1574935016624994	0.36100546138358913	0.19298149019669586	0.2709051124237234	0.2227383056099791	0.18221826801607435	0.2776370512069046	0.1659948813903306	0.2830685257657604	0.2753027237333755	0.3489887201034837
2550	0.1423520368712306	0.17525835106307713	0.30694691910715133	0.15865030855530673	0.36100546138358913	0.19355045635087925	0.2669742694792755	0.22290954319281292	0.18423327537207354	0.2776370512069046	0.16777531472454044	0.2840504562912777	0.2753027237333755	0.3489887201034837
2560	0.14300608820273278	0.17341727592871922	0.30694691910715133	0.15874567045302165	0.36100546138358913	0.19627615080326533	0.2720677098721402	0.22346796538900668	0.1864247710209532	0.2776370512069046	0.16909833505696417	0.28500053717706286	0.2753027237333755	0.3489887201034837
2570	0.1432507466698751	0.17782884944482213	0.30694691910715133	0.16008604562007517	0.36100546138358913	0.20147913210525045	0.2748721062281342	0.22342409084675519	0.18819905587716815	0.2776370512069046	0.17049051931401182	0.28532382467882755	0.2753027237333755	0.3489887201034837
2580	0.14403727100092123	0.17990186076452114	0.30694691910715133	0.16057077958194804	0.36100546138358913	0.19553373198272414	0.2713132821008632	0.2234952192929364	0.190004546376656	0.2776370512069046	0.17226255335958826	0.28647969083076574	0.2753027237333755	0.3489887201034837
2590	0.14402037845682614	0.1782491770143001	0.30694691910715133	0.160709382056174	0.36100546138358913	0.19643087605909562	0.27040938640864165	0.2233762130256392	0.19117408292852406	0.2776370512069046	0.1748392670903068	0.28670375929957737	0.2753027237333755	0.3489887201034837
2600	0.14475213940226772	0.17792062907646353	0.30694691910715133	0.16166237354406837	0.36100546138358913	0.1997523311532577	0.2761921131397632	0.22443493742666973	0.19382899477121798	0.2776370512069046	0.17556567101180723	0.28787419269555564	0.2753027237333755	0.3489887201034837
2610	0.14552452194223814	0.17724659520469221	0.30694691910715133	0.16307765045859815	0.36100546138358913	0.19882442915713264	0.272532066127824	0.22410090105881514	0.19567527296500756	0.2776370512069046	0.17756825499914772	0.2886889137561122	0.2753027237333755	0.3489887201034837
2620	0.14591711653082834	0.18227891893757217	0.30694691910715133	0.16327931542644777	0.36100546138358913	0.20485239530232158	0.27351747353389455	0.2247198299725973	0.19719356679256914	0.2776370512069046	0.17938542385496486	0.2888007912679608	0.2753027237333755	0.3489887201034837
2630	0.1466017852290814	0.18034918825048857	0.30694691910715133	0.16417825329448135	0.36100546138358913	0.20035950606035416	0.27660020234117444	0.2253500643040105	0.19912054433774967	0.2776370512069046	0.18100476448876454	0.29056562720485574	0.2753027237333755	0.3489887201034837
2640	0.14723794174159902	0.18334166294785367	0.30694691910715133	0.16429209588738486	0.36100546138358913	0.20235990918091581	0.284185781988205	0.22534192609505413	0.20168875684717363	0.2776370512069046	0.1831665106022027	0.291177404291739	0.2753027237333755	0.3489887201034837
2650	0.14725862503343498	0.1817035261720672	0.30694691910715133	0.16532371968894533	0.36100546138358913	0.21126910812503097	0.2756385114879433	0.22635565974093566	0.2040499742828319	0.2776370512069046	0.18469425387172328	0.2920638728239473	0.2753027237333755	0.3489887201034837
2660	0.1480872408045237	0.18320045173654673	0.30694691910715133	0.16566596378108986	0.36100546138358913	0.208319177958089	0.2786515349995169	0.22754718788680145	0.20743903217044354	0.2776370512069046	0.1871475937072846	0.2925466802163356	0.2753027237333755	0.3489887201034837
2670	0.14893499549562136	0.1889411206467429	0.30694691910715133	0.16741717937551584	0.36100546138358913	0.2069422865986054	0.272752463011133	0.2278704140722409	0.2093274569776421	0.2776370512069046	0.18845889133076263	0.2913662514075621	0.2753027237333755	0.3489887201034837
2680	0.14926886809149423	0.1859304715873281	0.30694691910715133	0.16701691586180625	0.36100546138358913	0.20401323713228733	0.2794166709454496	0.2277122749982062	0.2121763033415884	0.2776370512069046	0.1905049069899968	0.2913662514075621	0.2753027237333755	0.3489887201034837
2690	0.15001445404032254	0.1852409209765355	0.30694691910715133	0.1676747592168	0.36100546138358913	0.21181034298379642	0.2746875782765106	0.22767605709454636	0.21507592661761255	0.2776370512069046	0.19246237114145134	0.2913662514075621	0.2753027237333755	0.3489887201034837
2700	0.15087022532211136	0.1859753697730525	0.30694691910715133	0.1688375583038127	0.36100546138358913	0.20431684271336734	0.27362678338891305	0.2286764011435158	0.21810656316538649	0.2776370512069046	0.1946108559234106	0.2913662514075621	0.2753027237333755	0.3489887201034837
2710	0.1513049271466475	0.18973230851428186	0.30694691910715133	0.1687880649671029	0.36100546138358913	0.2075510399538759	0.28071693054582225	0.22894709625015014	0.22113690112814008	0.2776370512069046	0.19759653381828135	0.2913662514075621	0.2753027237333755	0.3489887201034837
2720	0.15189839618427478	0.18804825254578267	0.30694691910715133	0.169621969301752	0.36100546138358913	0.2103103004354522	0.27988935412326565	0.22998973760406421	0.22323291984221327	0.2776370512069046	0.19949414937711696	0.2913662514075621	0.2753027237333755	0.3489887201034837
2730	0.15244097323582623	0.1893254062026283	0.30694691910715133	0.170767838476582	0.36100546138358913	0.21610096416308897	0.2754243568108911	0.23034170649753954	0.22557230486150362	0.2776370512069046	0.2026552197319306	0.2913662514075621	0.2753027237333755	0.3489887201034837
2740	0.15261887740362293	0.1875785536811382	0.30694691910715133	0.17139297538051154	0.36100546138358913	0.2159449397037831	0.2760648676902703	0.230791436790037	0.22749106057382443	0.2776370512069046	0.20560639944324516	0.2913662514075621	0.2753027237333755	0.3489887201034837
2750	0.15348152309529675	0.1897091134057038	0.30694691910715133	0.17194074124084	0.36100546138358913	0.21495782684314715	0.2754633572149934	0.23148002449522126	0.23002239872561822	0.2776370512069046	0.20792849131527502	0.2913662514075621	0.2753027237333755	0.3489887201034837
2760	0.15414999481546984	0.19495869649818295	0.30694691910715133	0.1722174286031612	0.36100546138358913	0.21382284155683445	0.29393761544682734	0.23280864537858428	0.23163600293337117	0.2776370512069046	0.21131552412027155	0.2913662514075621	0.2753027237333755	0.3489887201034837
2770	0.15387972077315273	0.18747620183389382	0.30694691910715133	0.17271450197327348	0.36100546138358913	0.2165300242401773	0.31000118184149794	0.23367638528476764	0.23387428083484885	0.2776370512069046	0.21347060562668901	0.2913662514075621	0.2753027237333755	0.3489887201034837
