timestamp_localtime,experiment,pioreactor_unit,timestamp,message,source,level,task
2024-05-23 11:34:01,Switching Media Salinity,worker3,2024-05-23T18:34:01.302812Z,Cleaned up GPIO-13.,app,DEBUG,PWM@GPIO-13
2024-05-23 11:34:01,Switching Media Salinity,worker3,2024-05-23T18:34:01.362299Z,Cleaned up GPIO-12.,app,DEBUG,PWM@GPIO-12
2024-05-23 11:34:28,Switching Media Salinity,worker3,2024-05-23T18:34:28.771432Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:34:28,Switching Media Salinity,worker3,2024-05-23T18:34:28.785332Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:34:31,Switching Media Salinity,worker3,2024-05-23T18:34:31.917429Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:34:31,Switching Media Salinity,worker3,2024-05-23T18:34:31.931265Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:35:31,Switching Media Salinity,worker3,2024-05-23T18:35:31.198378Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:35:31,Switching Media Salinity,worker3,2024-05-23T18:35:31.258308Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:35:32,Switching Media Salinity,worker3,2024-05-23T18:35:32.360616Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:35:32,Switching Media Salinity,worker3,2024-05-23T18:35:32.424805Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:35:42,Switching Media Salinity,worker3,2024-05-23T18:35:42.926479Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:35:42,Switching Media Salinity,worker3,2024-05-23T18:35:42.940324Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:35:43,Switching Media Salinity,worker2,2024-05-23T18:35:43.044996Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:35:43,Switching Media Salinity,worker1,2024-05-23T18:35:43.051052Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:35:43,Switching Media Salinity,worker2,2024-05-23T18:35:43.059445Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:35:43,Switching Media Salinity,worker1,2024-05-23T18:35:43.066261Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:35:43,Switching Media Salinity,leader1,2024-05-23T18:35:43.074875Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:35:43,Switching Media Salinity,leader1,2024-05-23T18:35:43.090087Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:35:46,Switching Media Salinity,worker3,2024-05-23T18:35:46.467472Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:35:46,Switching Media Salinity,worker3,2024-05-23T18:35:46.481281Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:35:46,Switching Media Salinity,worker1,2024-05-23T18:35:46.566504Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:35:46,Switching Media Salinity,worker2,2024-05-23T18:35:46.576820Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:35:46,Switching Media Salinity,worker1,2024-05-23T18:35:46.580923Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:35:46,Switching Media Salinity,worker2,2024-05-23T18:35:46.591339Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:35:46,Switching Media Salinity,leader1,2024-05-23T18:35:46.592578Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:35:46,Switching Media Salinity,leader1,2024-05-23T18:35:46.608896Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:39:46,Switching Media Salinity,leader1,2024-05-23T18:39:46.548855Z,Starting pump calibration.,app,INFO,pump_calibration
2024-05-23 11:41:21,Switching Media Salinity,leader1,2024-05-23T18:41:21.836010Z,Starting pump calibration.,app,INFO,pump_calibration
2024-05-23 11:41:25,Switching Media Salinity,leader1,2024-05-23T18:41:25.230484Z,Assigned leader1 to Switching Media Salinity.,ui,INFO,assignment
2024-05-23 11:41:25,Switching Media Salinity,leader1,2024-05-23T18:41:25.245662Z,Assigned worker3 to Switching Media Salinity.,ui,INFO,assignment
2024-05-23 11:41:25,Switching Media Salinity,leader1,2024-05-23T18:41:25.257487Z,Assigned worker1 to Switching Media Salinity.,ui,INFO,assignment
2024-05-23 11:41:25,Switching Media Salinity,leader1,2024-05-23T18:41:25.271104Z,Assigned worker2 to Switching Media Salinity.,ui,INFO,assignment
2024-05-23 11:41:25,Switching Media Salinity,leader1,2024-05-23T18:41:25.293145Z,Assigned worker4 to Switching Media Salinity.,ui,INFO,assignment
2024-05-23 11:41:38,Switching Media Salinity,leader1,2024-05-23T18:41:38.028559Z,Starting pump calibration.,app,INFO,pump_calibration
2024-05-23 11:41:44,Switching Media Salinity,worker3,2024-05-23T18:41:44.124265Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:41:44,Switching Media Salinity,worker2,2024-05-23T18:41:44.124726Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:41:44,Switching Media Salinity,worker1,2024-05-23T18:41:44.124940Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:41:44,Switching Media Salinity,leader1,2024-05-23T18:41:44.125253Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:41:44,Switching Media Salinity,worker3,2024-05-23T18:41:44.184382Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:41:44,Switching Media Salinity,worker2,2024-05-23T18:41:44.186488Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:41:44,Switching Media Salinity,worker1,2024-05-23T18:41:44.186880Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:41:44,Switching Media Salinity,leader1,2024-05-23T18:41:44.191919Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:42:05,Switching Media Salinity,worker3,2024-05-23T18:42:05.861958Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:42:05,Switching Media Salinity,worker1,2024-05-23T18:42:05.862250Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:42:05,Switching Media Salinity,worker2,2024-05-23T18:42:05.862276Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:42:05,Switching Media Salinity,leader1,2024-05-23T18:42:05.865474Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:42:05,Switching Media Salinity,worker3,2024-05-23T18:42:05.921154Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:42:05,Switching Media Salinity,worker2,2024-05-23T18:42:05.921340Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:42:05,Switching Media Salinity,worker1,2024-05-23T18:42:05.922207Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:42:05,Switching Media Salinity,leader1,2024-05-23T18:42:05.929526Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:45:06,Switching Media Salinity,leader1,2024-05-23T18:45:06.889813Z,Starting pump calibration.,app,INFO,pump_calibration
2024-05-23 11:45:55,Switching Media Salinity,worker3,2024-05-23T18:45:55.015563Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 200.0 hz.",app,DEBUG,add_media
2024-05-23 11:45:55,Switching Media Salinity,worker3,2024-05-23T18:45:55.029464Z,Calibration not defined. Run media pump calibration first.,app,ERROR,add_media
2024-05-23 11:45:55,Switching Media Salinity,worker3,2024-05-23T18:45:55.080769Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:46:00,Switching Media Salinity,worker3,2024-05-23T18:46:00.659900Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:46:00,Switching Media Salinity,worker1,2024-05-23T18:46:00.668591Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:46:00,Switching Media Salinity,worker2,2024-05-23T18:46:00.671747Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:46:00,Switching Media Salinity,worker3,2024-05-23T18:46:00.675156Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:46:00,Switching Media Salinity,worker1,2024-05-23T18:46:00.682511Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:46:00,Switching Media Salinity,worker2,2024-05-23T18:46:00.685779Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:46:00,Switching Media Salinity,leader1,2024-05-23T18:46:00.700798Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:46:00,Switching Media Salinity,leader1,2024-05-23T18:46:00.715578Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:51:48,Switching Media Salinity,leader1,2024-05-23T18:51:48.056525Z,Starting pump calibration.,app,INFO,pump_calibration
2024-05-23 11:51:58,Switching Media Salinity,leader1,2024-05-23T18:51:58.463048Z,Starting pump calibration.,app,INFO,pump_calibration
2024-05-23 11:52:07,Switching Media Salinity,leader1,2024-05-23T18:52:07.243692Z,Starting pump calibration.,app,INFO,pump_calibration
2024-05-23 11:52:15,Switching Media Salinity,leader1,2024-05-23T18:52:15.876450Z,Starting pump calibration.,app,INFO,pump_calibration
2024-05-23 11:52:20,Switching Media Salinity,worker3,2024-05-23T18:52:20.696081Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker3.",app,ERROR,remove_waste
2024-05-23 11:52:20,Switching Media Salinity,worker2,2024-05-23T18:52:20.710499Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker2.",app,ERROR,remove_waste
2024-05-23 11:52:20,Switching Media Salinity,worker1,2024-05-23T18:52:20.716272Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker1.",app,ERROR,remove_waste
2024-05-23 11:52:20,Switching Media Salinity,leader1,2024-05-23T18:52:20.730687Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for leader1.",app,ERROR,remove_waste
2024-05-23 11:52:28,Switching Media Salinity,worker3,2024-05-23T18:52:28.340598Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker3.",app,ERROR,remove_waste
2024-05-23 11:52:28,Switching Media Salinity,worker2,2024-05-23T18:52:28.351440Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker2.",app,ERROR,remove_waste
2024-05-23 11:52:28,Switching Media Salinity,worker1,2024-05-23T18:52:28.361052Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker1.",app,ERROR,remove_waste
2024-05-23 11:52:28,Switching Media Salinity,leader1,2024-05-23T18:52:28.361652Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for leader1.",app,ERROR,remove_waste
2024-05-23 11:52:36,Switching Media Salinity,leader1,2024-05-23T18:52:36.038272Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:52:36,Switching Media Salinity,leader1,2024-05-23T18:52:36.121081Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:52:36,Switching Media Salinity,worker3,2024-05-23T18:52:36.853304Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:52:36,Switching Media Salinity,worker1,2024-05-23T18:52:36.860631Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:52:36,Switching Media Salinity,worker2,2024-05-23T18:52:36.891832Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:52:36,Switching Media Salinity,worker3,2024-05-23T18:52:36.912594Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:52:36,Switching Media Salinity,worker1,2024-05-23T18:52:36.919657Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:52:36,Switching Media Salinity,worker2,2024-05-23T18:52:36.950795Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:52:49,Switching Media Salinity,worker3,2024-05-23T18:52:49.962537Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:52:49,Switching Media Salinity,worker2,2024-05-23T18:52:49.977359Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:52:49,Switching Media Salinity,worker3,2024-05-23T18:52:49.977705Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:52:49,Switching Media Salinity,worker1,2024-05-23T18:52:49.981251Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:52:49,Switching Media Salinity,worker2,2024-05-23T18:52:49.991139Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:52:49,Switching Media Salinity,leader1,2024-05-23T18:52:49.992180Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:52:49,Switching Media Salinity,worker1,2024-05-23T18:52:49.995196Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:52:50,Switching Media Salinity,leader1,2024-05-23T18:52:50.011899Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:53:17,Switching Media Salinity,worker3,2024-05-23T18:53:17.360701Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:53:17,Switching Media Salinity,worker3,2024-05-23T18:53:17.374776Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:53:17,Switching Media Salinity,worker2,2024-05-23T18:53:17.376271Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:53:17,Switching Media Salinity,worker1,2024-05-23T18:53:17.384146Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:53:17,Switching Media Salinity,leader1,2024-05-23T18:53:17.388914Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:53:17,Switching Media Salinity,worker2,2024-05-23T18:53:17.389983Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:53:17,Switching Media Salinity,worker1,2024-05-23T18:53:17.398015Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:53:17,Switching Media Salinity,leader1,2024-05-23T18:53:17.407868Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:53:23,Switching Media Salinity,worker3,2024-05-23T18:53:23.004810Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker3.",app,ERROR,remove_waste
2024-05-23 11:53:23,Switching Media Salinity,worker2,2024-05-23T18:53:23.022325Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker2.",app,ERROR,remove_waste
2024-05-23 11:53:23,Switching Media Salinity,worker1,2024-05-23T18:53:23.022783Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker1.",app,ERROR,remove_waste
2024-05-23 11:53:23,Switching Media Salinity,leader1,2024-05-23T18:53:23.037235Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for leader1.",app,ERROR,remove_waste
2024-05-23 11:53:31,Switching Media Salinity,worker3,2024-05-23T18:53:31.988477Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:53:31,Switching Media Salinity,worker2,2024-05-23T18:53:31.988552Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:53:31,Switching Media Salinity,worker1,2024-05-23T18:53:31.988779Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:53:31,Switching Media Salinity,leader1,2024-05-23T18:53:31.991450Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:53:32,Switching Media Salinity,worker2,2024-05-23T18:53:32.047967Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:53:32,Switching Media Salinity,worker3,2024-05-23T18:53:32.048243Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:53:32,Switching Media Salinity,worker1,2024-05-23T18:53:32.048509Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:53:32,Switching Media Salinity,leader1,2024-05-23T18:53:32.062118Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:53:32,Switching Media Salinity,worker3,2024-05-23T18:53:32.832158Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:53:32,Switching Media Salinity,worker2,2024-05-23T18:53:32.832210Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:53:32,Switching Media Salinity,worker1,2024-05-23T18:53:32.832420Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:53:32,Switching Media Salinity,leader1,2024-05-23T18:53:32.834363Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:53:32,Switching Media Salinity,worker2,2024-05-23T18:53:32.891014Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:53:32,Switching Media Salinity,worker1,2024-05-23T18:53:32.891354Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:53:32,Switching Media Salinity,worker3,2024-05-23T18:53:32.891619Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:53:32,Switching Media Salinity,leader1,2024-05-23T18:53:32.898149Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:53:53,Switching Media Salinity,worker1,2024-05-23T18:53:53.758230Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:53:53,Switching Media Salinity,worker1,2024-05-23T18:53:53.772237Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:55:35,Switching Media Salinity,worker1,2024-05-23T18:55:35.885996Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:55:35,Switching Media Salinity,worker1,2024-05-23T18:55:35.945593Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:56:47,Switching Media Salinity,worker1,2024-05-23T18:56:47.812878Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:56:47,Switching Media Salinity,worker1,2024-05-23T18:56:47.827849Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:56:52,Switching Media Salinity,worker1,2024-05-23T18:56:52.270735Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:56:52,Switching Media Salinity,worker1,2024-05-23T18:56:52.330155Z,Cleaned up GPIO-12.,app,DEBUG,remove_waste
2024-05-23 11:57:23,Switching Media Salinity,worker3,2024-05-23T18:57:23.838988Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:57:23,Switching Media Salinity,worker3,2024-05-23T18:57:23.854323Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:57:23,Switching Media Salinity,worker1,2024-05-23T18:57:23.856306Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:57:23,Switching Media Salinity,worker2,2024-05-23T18:57:23.857972Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:57:23,Switching Media Salinity,worker1,2024-05-23T18:57:23.870662Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:57:23,Switching Media Salinity,worker2,2024-05-23T18:57:23.872399Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:57:23,Switching Media Salinity,leader1,2024-05-23T18:57:23.882528Z,"Initialized GPIO-12 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,remove_waste
2024-05-23 11:57:23,Switching Media Salinity,leader1,2024-05-23T18:57:23.901376Z,Running waste pump continuously.,app,INFO,remove_waste
2024-05-23 11:57:31,Switching Media Salinity,worker3,2024-05-23T18:57:31.607460Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:57:31,Switching Media Salinity,leader1,2024-05-23T18:57:31.616021Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:57:31,Switching Media Salinity,worker3,2024-05-23T18:57:31.621356Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:57:31,Switching Media Salinity,worker1,2024-05-23T18:57:31.621366Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:57:31,Switching Media Salinity,worker2,2024-05-23T18:57:31.628505Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media
2024-05-23 11:57:31,Switching Media Salinity,leader1,2024-05-23T18:57:31.633835Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:57:31,Switching Media Salinity,worker1,2024-05-23T18:57:31.635530Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:57:31,Switching Media Salinity,worker2,2024-05-23T18:57:31.642299Z,Running media pump continuously.,app,INFO,add_media
2024-05-23 11:59:00,Switching Media Salinity,worker3,2024-05-23T18:59:00.781623Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:59:00,Switching Media Salinity,worker1,2024-05-23T18:59:00.781664Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:59:00,Switching Media Salinity,worker2,2024-05-23T18:59:00.781803Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:59:00,Switching Media Salinity,leader1,2024-05-23T18:59:00.782869Z,Stopped media pump.,app,INFO,add_media
2024-05-23 11:59:00,Switching Media Salinity,worker2,2024-05-23T18:59:00.841367Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:59:00,Switching Media Salinity,worker3,2024-05-23T18:59:00.841390Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:59:00,Switching Media Salinity,worker1,2024-05-23T18:59:00.841822Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:59:00,Switching Media Salinity,leader1,2024-05-23T18:59:00.856402Z,Cleaned up GPIO-13.,app,DEBUG,add_media
2024-05-23 11:59:17,Switching Media Salinity,worker3,2024-05-23T18:59:17.104602Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker3.",app,ERROR,remove_waste
2024-05-23 11:59:17,Switching Media Salinity,worker2,2024-05-23T18:59:17.108306Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker2.",app,ERROR,remove_waste
2024-05-23 11:59:17,Switching Media Salinity,worker1,2024-05-23T18:59:17.111382Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for worker1.",app,ERROR,remove_waste
2024-05-23 11:59:17,Switching Media Salinity,leader1,2024-05-23T18:59:17.114458Z,"GPIO-12 is currently locked but a task is overwriting it. Either too many jobs are trying to access this pin, or a job didn't clean up properly. If your confident you can release it, use `pio clear-cache pwm_locks 12 --as-int` on the command line for leader1.",app,ERROR,remove_waste
2024-05-23 11:59:18,Switching Media Salinity,worker1,2024-05-23T18:59:18.741524Z,Stopped waste pump.,app,INFO,remove_waste
2024-05-23 11:59:18,Switching Media Salinity,worker2,2024-05-23T18:59:18.742091Z,Stopped waste pump.,app,INFO,remove_waste
